1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
306	3	4	4	24.94	-15.67	-0.3307	0.5803	72.32	-53.07	14.38	-5.167	-6.875	31.56	-3.913	8.936	-1.089	-0.02148	0.2191	0.3306	-0.9276	-0.4917	0.2084	0.4452	-0.8821	0.009962	0.5738	0.5122	0.166	-0.2912	0.3254	0.5812	-0.4018	0.1494	-0.2633	0.641
306	3	4	4	30.41	-22.68	-0.3566	0.6237	67.36	-59.36	19.33	-11.02	-6.334	31.56	-4.929	10.79	-1.135	0.0769	0.2092	0.3471	-0.9119	-0.5103	0.2024	0.4427	-0.8823	0.001424	0.5759	0.5081	0.1536	-0.3129	0.3087	0.5679	-0.4101	0.1228	-0.2845	0.6101
306	3	4	4	32.26	-28	-0.3575	0.6518	58.94	-62.25	22.28	-16.06	-1.882	26.34	-4.872	11.49	-1.145	0.1408	0.2058	0.3676	-0.9251	-0.5033	0.1978	0.4449	-0.8963	-0.00333	0.5804	0.5092	0.1347	-0.3273	0.2969	0.5636	-0.4233	0.1013	-0.3054	0.5958
306	3	4	4	30.7	-31.33	-0.3343	0.6617	50.2	-63.37	22.88	-19.76	5.015	17.64	-3.522	10.64	-1.115	0.1581	0.211	0.391	-0.9664	-0.4686	0.194	0.4543	-0.9244	-0.001836	0.5871	0.5177	0.1136	-0.3366	0.2935	0.5663	-0.4395	0.08139	-0.3209	0.5951
306	3	4	4	26.9	-32.94	-0.2911	0.6533	42.19	-63.35	21.48	-21.98	12.18	8.095	-0.979	8.213	-1.047	0.1228	0.2266	0.4156	-1.031	-0.4094	0.1912	0.4721	-0.9651	0.00731	0.5959	0.5347	0.09399	-0.3431	0.3007	0.5741	-0.4565	0.06058	-0.3269	0.6041
306	3	4	4	22.04	-33.21	-0.2349	0.6293	35.16	-62.44	18.73	-22.86	18.05	-0.5231	2.319	4.618	-0.9461	0.03619	0.2536	0.4389	-1.11	-0.3337	0.1893	0.4981	-1.015	0.02425	0.6067	0.5597	0.0785	-0.3493	0.3195	0.5849	-0.4722	0.03763	-0.3206	0.6188
306	3	4	4	16.95	-32.44	-0.1743	0.5943	29.07	-60.73	15.28	-22.6	21.9	-7.418	5.76	0.4979	-0.8259	-0.09303	0.2913	0.4583	-1.194	-0.2521	0.1883	0.5305	-1.071	0.0479	0.6189	0.591	0.06845	-0.357	0.3493	0.5966	-0.4842	0.01298	-0.3004	0.635
306	3	4	4	12.05	-30.83	-0.1184	0.5534	23.83	-58.24	11.58	-21.38	23.63	-12.4	8.783	-3.521	-0.7013	-0.2503	0.3376	0.4712	-1.274	-0.1757	0.1879	0.5665	-1.129	0.0762	0.6313	0.6255	0.06383	-0.3679	0.3882	0.6071	-0.4901	-0.01134	-0.2662	0.649
306	3	4	4	7.562	-28.5	-0.07526	0.5112	19.31	-54.99	7.924	-19.34	23.57	-15.58	11.02	-6.99	-0.5883	-0.4176	0.3883	0.4758	-1.344	-0.1136	0.1867	0.6021	-1.185	0.1065	0.6417	0.6592	0.06327	-0.383	0.4331	0.6144	-0.4873	-0.03212	-0.2197	0.6574
306	3	4	4	3.569	-25.54	-0.05083	0.4698	15.41	-50.96	4.473	-16.62	22.22	-17.22	12.35	-9.668	-0.5005	-0.5769	0.4383	0.4705	-1.401	-0.07138	0.183	0.6329	-1.237	0.136	0.6471	0.6878	0.06419	-0.4032	0.4796	0.6166	-0.4738	-0.04561	-0.1639	0.6573
306	3	4	4	0.09581	-22.05	-0.04854	0.4294	12.03	-46.18	1.313	-13.32	20.07	-17.58	12.81	-11.48	-0.4475	-0.7124	0.4814	0.4546	-1.443	-0.05014	0.1741	0.6547	-1.284	0.1622	0.6437	0.707	0.06313	-0.4284	0.5225	0.6119	-0.4486	-0.04831	-0.1039	0.6465
306	3	4	4	-2.846	-18.15	-0.06943	0.3878	9.07	-40.68	-1.5	-9.61	17.53	-16.89	12.57	-12.46	-0.4336	-0.8132	0.5117	0.4282	-1.474	-0.04671	0.1574	0.6641	-1.327	0.1831	0.6279	0.7136	0.05619	-0.4583	0.556	0.5991	-0.412	-0.03777	-0.04584	0.6234
306	3	4	4	-5.234	-14.01	-0.1128	0.3423	6.521	-34.61	-3.914	-5.67	14.85	-15.33	11.83	-12.69	-0.4583	-0.8737	0.5246	0.3918	-1.494	-0.05509	0.1304	0.6588	-1.368	0.1975	0.5967	0.7054	0.03973	-0.4921	0.5743	0.5772	-0.366	-0.01322	0.003362	0.5877
306	3	4	4	-7.02	-9.851	-0.1767	0.2904	4.446	-28.24	-5.865	-1.746	12.2	-13.04	10.77	-12.28	-0.5165	-0.8935	0.5171	0.3468	-1.508	-0.06821	0.09178	0.6382	-1.408	0.2052	0.5487	0.6818	0.01107	-0.528	0.5725	0.5464	-0.3144	0.02412	0.03684	0.5402
306	3	4	4	-8.137	-5.946	-0.259	0.2316	3.059	-22.11	-7.277	1.881	9.641	-10.12	9.524	-11.36	-0.6004	-0.8765	0.489	0.2953	-1.518	-0.07979	0.04172	0.6033	-1.447	0.2069	0.4845	0.6444	-0.03084	-0.564	0.5477	0.5076	-0.2627	0.071	0.04892	0.4829
306	3	4	4	-8.531	-2.576	-0.3567	0.1676	2.697	-16.95	-8.104	4.955	7.173	-6.66	8.191	-10.02	-0.7007	-0.8299	0.4422	0.24	-1.522	-0.08562	-0.01786	0.5572	-1.487	0.2037	0.4072	0.5963	-0.08506	-0.5977	0.4992	0.4628	-0.217	0.1226	0.036	0.4189
306	3	4	4	-8.235	0.07455	-0.467	0.1027	3.625	-13.44	-8.391	7.34	4.773	-2.747	6.838	-8.388	-0.8074	-0.7623	0.3812	0.1846	-1.522	-0.0843	-0.08334	0.504	-1.525	0.1975	0.322	0.5422	-0.1486	-0.6264	0.4293	0.415	-0.1835	0.1735	-0.002858	0.3526
306	3	4	4	-7.436	2.024	-0.5862	0.04273	5.671	-11.66	-8.315	9.105	2.418	1.506	5.515	-6.592	-0.9112	-0.6835	0.3117	0.1329	-1.514	-0.07711	-0.1498	0.449	-1.561	0.1902	0.2356	0.4874	-0.217	-0.6476	0.3425	0.3679	-0.1673	0.2184	-0.06581	0.2887
306	3	4	4	-6.495	3.539	-0.7107	-0.00553	8.056	-10.83	-8.183	10.53	0.1131	5.935	4.271	-4.766	-1.004	-0.6024	0.2402	0.08877	-1.497	-0.06744	-0.2117	0.3973	-1.589	0.1836	0.1552	0.4374	-0.2848	-0.6593	0.2454	0.3257	-0.1715	0.2532	-0.1486	0.2323
306	3	4	4	-5.872	5.078	-0.8361	-0.03524	9.637	-9.556	-8.349	12.04	-2.072	10.31	3.154	-3.052	-1.08	-0.5267	0.1729	0.05571	-1.47	-0.0598	-0.2635	0.3533	-1.606	0.1789	0.08757	0.3969	-0.3466	-0.66	0.1452	0.2924	-0.1971	0.2759	-0.2454	0.1884
306	3	4	4	-6.01	7.174	-0.9583	-0.04042	9.237	-6.235	-9.129	14.07	-4.001	14.31	2.207	-1.572	-1.135	-0.4618	0.1152	0.03625	-1.432	-0.0587	-0.3006	0.3207	-1.61	0.177	0.03819	0.3697	-0.3978	-0.6491	0.04885	0.2715	-0.2424	0.2864	-0.3493	0.1606
306	3	4	4	-7.24	10.34	-1.073	-0.01657	5.558	1.115	-10.74	17.04	-5.495	17.64	1.454	-0.404	-1.168	-0.4102	0.07097	0.03169	-1.382	-0.06759	-0.3199	0.3014	-1.597	0.178	0.01061	0.3579	-0.4352	-0.6266	-0.03745	0.2656	-0.3032	0.2868	-0.4535	0.1515
306	3	4	4	-9.755	15.02	-1.177	0.03889	-4.019	16.52	-13.3	21.28	-6.422	20.09	0.8786	0.4473	-1.183	-0.3711	0.04237	0.04197	-1.324	-0.088	-0.32	0.2961	-1.567	0.1818	0.006108	0.3618	-0.4572	-0.5937	-0.1092	0.2759	-0.3741	0.2804	-0.5517	0.1621
306	3	4	4	-13.62	21.59	-1.268	0.1264	-35.07	62.33	-16.81	26.99	-6.784	21.66	0.4207	1.06	-1.183	-0.3409	0.02992	0.06573	-1.262	-0.1191	-0.3014	0.3041	-1.522	0.1877	0.0237	0.3805	-0.4638	-0.552	-0.1637	0.3024	-0.4484	0.2713	-0.6385	0.1916
306	3	4	4	-18.71	30.17	-1.342	0.2439	-14.66+69.36i	36.65-97.43i	-21.05	34.09	-6.764	22.65	-0.01996	1.584	-1.177	-0.313	0.03268	0.1006	-1.201	-0.1578	-0.2662	0.3237	-1.463	0.1952	0.0605	0.4118	-0.4563	-0.5038	-0.1999	0.3435	-0.5193	0.2631	-0.7097	0.2374
306	3	4	4	-24.21	39.91	-1.397	0.3873	3.317+69.36i	15.81-97.43i	-25.2	41.63	-6.694	23.56	-0.5637	2.21	-1.17	-0.2798	0.04855	0.1436	-1.145	-0.1996	-0.2182	0.3525	-1.396	0.2035	0.1123	0.4525	-0.4369	-0.4518	-0.2181	0.3965	-0.5806	0.2587	-0.7621	0.2958
306	3	4	4	-27	46.67	-1.431	0.5497	5.958+69.36i	18.68-97.43i	-26.95	46.5	-6.993	25	-1.328	3.141	-1.171	-0.2335	0.07479	0.1917	-1.101	-0.2392	-0.1613	0.3877	-1.324	0.212	0.1741	0.4991	-0.4079	-0.399	-0.2194	0.4578	-0.6269	0.2594	-0.7931	0.3616
306	3	4	4	-21.31	42.57	-1.44	0.7225	-11.89	53.57	-22.67	43.69	-8.126	27.65	-2.409	4.558	-1.184	-0.1678	0.1084	0.242	-1.071	-0.2722	-0.09998	0.4264	-1.252	0.22	0.2415	0.5478	-0.3712	-0.3484	-0.2052	0.5228	-0.6538	0.2652	-0.801	0.4294
306	3	4	4	-6.716	27.06	-1.421	0.8951	54.34	-24.61	-11.62	32.17	-10.64	32.34	-3.866	6.609	-1.209	-0.07946	0.1467	0.2925	-1.054	-0.2957	-0.03765	0.4656	-1.183	0.2265	0.3103	0.5951	-0.3284	-0.303	-0.1769	0.5866	-0.6583	0.2743	-0.7843	0.4931
306	3	4	4	11.1	8.016	-1.37	1.056	97.32	-61.32	2.738	16.61	-15.31	40.22	-5.713	9.384	-1.245	0.03116	0.1873	0.3421	-1.051	-0.3086	0.02321	0.5027	-1.121	0.2306	0.3781	0.6379	-0.28	-0.2659	-0.135	0.6442	-0.6388	0.2837	-0.742	0.5472
306	3	4	4	28.38	-9.803	-1.281	1.193	153.4	-96.53	17.13	1.16	-23.68	53.6	-7.902	12.9	-1.284	0.1593	0.2285	0.3904	-1.056	-0.3112	0.08148	0.5355	-1.066	0.2316	0.4434	0.6738	-0.226	-0.2394	-0.07984	0.6912	-0.5952	0.2899	-0.6741	0.5872
306	3	4	4	43.14	-24.87	-1.152	1.296	275.6	-154.3	29.63	-12.35	-40.72	79.63	-10.29	17.03	-1.316	0.296	0.2695	0.4379	-1.065	-0.3047	0.1371	0.5625	-1.017	0.2288	0.5061	0.7016	-0.1661	-0.2251	-0.0117	0.7239	-0.5292	0.2892	-0.5817	0.6103
306	3	4	4	53.26	-36.41	-0.9814	1.354	168.4	-119.5	38.81	-23.13	-82.03+69.36i	140.5-97.43i	-12.56	21.4	-1.33	0.429	0.3101	0.4854	-1.076	-0.29	0.1908	0.5831	-0.9749	0.2223	0.5665	0.721	-0.1004	-0.2235	0.06881	0.7402	-0.4442	0.2787	-0.4677	0.6158
306	3	4	4	56.89	-43.87	-0.7694	1.364	119.7	-106	43.54	-30.79	-41.84+69.36i	87.91-97.43i	-14.11	25.24	-1.314	0.5435	0.3506	0.5336	-1.087	-0.2671	0.2434	0.5979	-0.9373	0.2132	0.6253	0.7331	-0.02967	-0.2337	0.1601	0.74	-0.3455	0.2568	-0.3373	0.6056
306	3	4	4	54.15	-47.45	-0.5216	1.323	91.43	-99.09	43.61	-35.35	-51.74+69.36i	107-97.43i	-14.01	27.22	-1.258	0.6238	0.3915	0.5827	-1.098	-0.2348	0.2953	0.6085	-0.9044	0.2035	0.6827	0.74	0.04413	-0.2537	0.2593	0.7249	-0.24	0.2234	-0.1979	0.5838
306	3	4	4	47.23	-48.16	-0.2477	1.234	71.42	-94.15	39.95	-37.26	-17.47	65.87	-11.3	25.97	-1.155	0.6551	0.4337	0.6319	-1.113	-0.1912	0.346	0.6174	-0.8767	0.1956	0.738	0.7444	0.1179	-0.2808	0.3621	0.698	-0.1354	0.1802	-0.05842	0.5557
306	3	4	4	38.48	-47.02	0.03782	1.106	55.88	-89.8	33.99	-37.18	19.04	23.65	-5.73	21.01	-1.004	0.6255	0.4781	0.6794	-1.135	-0.1344	0.3943	0.6272	-0.8554	0.1925	0.7901	0.7493	0.1878	-0.3119	0.4633	0.6637	-0.03956	0.13	0.07141	0.5273
306	3	4	4	29.37	-44.66	0.3168	0.9524	43.15	-85.49	26.97	-35.63	46.23	-3.327	1.827	13.34	-0.8086	0.5287	0.525	0.7223	-1.167	-0.06407	0.438	0.6404	-0.8423	0.1965	0.8368	0.7572	0.2493	-0.3442	0.557	0.627	0.04043	0.07651	0.1824	0.504
306	3	4	4	20.57	-41.41	0.5687	0.7878	32.39	-80.91	19.66	-32.97	69.69	-24.12	9.942	4.601	-0.5814	0.3656	0.5744	0.7567	-1.211	0.01745	0.475	0.6587	-0.8393	0.2088	0.8758	0.7697	0.2979	-0.376	0.6375	0.5927	0.09913	0.02413	0.267	0.4898
306	3	4	4	12.36	-37.4	0.7731	0.6296	23.09	-75.93	12.49	-29.39	86.73	-39.54	17.29	-3.792	-0.3405	0.146	0.6254	0.7788	-1.262	0.1042	0.5026	0.6824	-0.8475	0.229	0.9045	0.7871	0.3296	-0.4063	0.6997	0.5652	0.1333	-0.02282	0.32	0.4868
306	3	4	4	4.811	-32.68	0.9122	0.4936	14.95	-70.44	5.66	-24.99	90.66	-47.78	22.89	-10.96	-0.1097	-0.1117	0.6761	0.7849	-1.314	0.1865	0.519	0.7105	-0.8671	0.2552	0.9207	0.8082	0.3413	-0.4349	0.7393	0.5481	0.1419	-0.06006	0.3389	0.4955
306	3	4	4	-2.086	-27.26	0.9731	0.3928	7.775	-64.38	-0.7328	-19.81	81.76	-49.35	26.18	-16.44	0.08399	-0.3824	0.7234	0.7726	-1.359	0.2514	0.5229	0.7409	-0.8972	0.2842	0.9229	0.8309	0.3306	-0.4621	0.7536	0.544	0.1261	-0.08362	0.3236	0.5146
306	3	4	4	-8.351	-21.15	0.95	0.3354	1.437	-57.71	-6.655	-13.89	67.81	-47.58	27.01	-20.08	0.2148	-0.6373	0.7633	0.7412	-1.384	0.2847	0.5139	0.7702	-0.9357	0.3121	0.91	0.8519	0.2967	-0.488	0.741	0.5542	0.08889	-0.09014	0.2763	0.5422
306	3	4	4	-13.99	-14.38	0.8454	0.3236	-4.14	-50.45	-12.08	-7.257	53.78	-44.59	25.66	-21.98	0.2616	-0.8482	0.7914	0.6922	-1.377	0.2731	0.4927	0.7949	-0.9792	0.3352	0.8826	0.868	0.2403	-0.5123	0.7014	0.5786	0.03454	-0.07728	0.201	0.5754
306	3	4	4	-18.97	-7.037	0.6702	0.3536	-8.966	-42.64	-16.95	-0.01276	41.14	-41.04	22.64	-22.35	0.2125	-0.9912	0.8036	0.6289	-1.33	0.2071	0.4613	0.8114	-1.024	0.3506	0.8421	0.8759	0.1643	-0.5336	0.6369	0.6154	-0.03171	-0.04418	0.1031	0.6115
306	3	4	4	-23.13	0.6425	0.4418	0.4164	-12.96	-34.45	-21.1	7.599	30.02	-37.09	18.51	-21.42	0.0666	-1.051	0.7971	0.5564	-1.237	0.08384	0.4228	0.8169	-1.064	0.3565	0.7915	0.8736	0.07364	-0.5498	0.5512	0.6609	-0.104	0.008052	-0.01102	0.6471
306	3	4	4	-26.16	8.152	0.1828	0.4993	-15.89	-26.24	-24.18	15.06	20.28	-32.71	13.76	-19.42	-0.1647	-1.02	0.7708	0.4811	-1.101	-0.09165	0.381	0.8097	-1.096	0.3531	0.735	0.86	-0.02431	-0.5579	0.4503	0.7099	-0.1764	0.07617	-0.1339	0.6795
306	3	4	4	-27.41	14.57	-0.08292	0.5888	-17.32	-18.64	-25.58	21.4	11.71	-27.88	8.74	-16.52	-0.4592	-0.9053	0.7262	0.4094	-0.928	-0.3058	0.3404	0.7896	-1.115	0.3419	0.6775	0.8358	-0.1207	-0.5553	0.3414	0.7562	-0.2431	0.1549	-0.2578	0.7059
306	3	4	4	-26.07	18.61	-0.3331	0.6719	-16.61	-12.6	-24.45	25.34	4.168	-22.58	3.717	-12.87	-0.7873	-0.7202	0.6668	0.3472	-0.7338	-0.5383	0.3049	0.7578	-1.118	0.3257	0.6239	0.8031	-0.2062	-0.5393	0.2329	0.7937	-0.2991	0.2376	-0.375	0.7243
306	3	4	4	-21.56	19.26	-0.55	0.7386	-13.16	-9.064	-20.27	25.85	-2.482	-16.81	-1.129	-8.634	-1.116	-0.4875	0.598	0.299	-0.5361	-0.765	0.2776	0.7173	-1.102	0.308	0.5785	0.7649	-0.2719	-0.509	0.1329	0.8175	-0.3408	0.317	-0.4786	0.7333
306	3	4	4	-14.25	16.64	-0.7222	0.7831	-6.867	-8.378	-13.51	23.15	-8.316	-10.62	-5.649	-3.976	-1.413	-0.2343	0.5259	0.2674	-0.3539	-0.9616	0.26	0.6718	-1.07	0.2925	0.5442	0.7253	-0.3112	-0.4645	0.04834	0.8244	-0.3662	0.3863	-0.5632	0.7325
306	3	4	4	-5.638	12.08	-0.8458	0.8038	1.509	-9.93	-5.712	18.64	-13.36	-4.116	-9.692	0.8627	-1.654	0.01181	0.4567	0.2525	-0.2043	-1.108	0.2518	0.626	-1.023	0.2824	0.5222	0.6881	-0.3201	-0.4079	-0.01611	0.8139	-0.3754	0.4404	-0.6255	0.7225
306	3	4	4	2.279	7.299	-0.9231	0.8034	10.4	-12.43	1.197	14.03	-17.59	2.498	-13.08	5.554	-1.819	0.2259	0.3954	0.2529	-0.09941	-1.19	0.251	0.5844	-0.9667	0.2801	0.5116	0.657	-0.2982	-0.343	-0.05818	0.788	-0.3701	0.476	-0.6642	0.7045
306	3	4	4	7.63	3.682	-0.9621	0.7875	17.74	-14.44	5.624	10.59	-20.89	8.869	-15.62	9.678	-1.903	0.3896	0.3454	0.2657	-0.04435	-1.203	0.2548	0.5509	-0.9068	0.2869	0.5105	0.6345	-0.2483	-0.2745	-0.07824	0.7504	-0.3533	0.4926	-0.6804	0.6802
306	3	4	4	9.382	1.947	-0.9732	0.7637	21.5	-14.9	6.856	8.909	-23.04	14.46	-17.08	12.78	-1.909	0.4929	0.3085	0.287	-0.03705	-1.15	0.2599	0.5282	-0.8485	0.3028	0.5159	0.6223	-0.176	-0.2078	-0.07887	0.706	-0.3289	0.4913	-0.6772	0.6516
306	3	4	4	7.736	2.081	-0.9676	0.7398	20.8	-13.5	5.207	8.919	-23.77	18.57	-17.34	14.48	-1.847	0.5342	0.2843	0.3131	-0.06905	-1.041	0.2636	0.5178	-0.7961	0.3265	0.5247	0.6205	-0.08847	-0.1481	-0.06407	0.6597	-0.3008	0.4749	-0.6587	0.6207
306	3	4	4	3.783	3.573	-0.955	0.7219	16.62	-11.03	1.629	10.16	-22.8	20.47	-16.45	14.64	-1.733	0.5186	0.2717	0.3408	-0.1276	-0.8905	0.264	0.5193	-0.7521	0.356	0.5341	0.6284	0.006664	-0.1004	-0.03845	0.6153	-0.2722	0.4468	-0.6297	0.589
306	3	4	4	-1.232	5.748	-0.9414	0.7139	11.05	-8.902	-2.846	12.05	-20.08	19.73	-14.57	13.37	-1.582	0.4552	0.2684	0.3673	-0.1982	-0.7144	0.2603	0.5317	-0.7171	0.3888	0.542	0.6446	0.1025	-0.0685	-0.006249	0.5753	-0.2451	0.41	-0.5946	0.5571
306	3	4	4	-6.356	7.997	-0.9292	0.7162	5.916	-8.331	-7.417	14.04	-15.87	16.38	-11.99	10.93	-1.406	0.3534	0.2727	0.3907	-0.2671	-0.527	0.2524	0.5529	-0.6904	0.4221	0.5472	0.6673	0.1941	-0.05551	0.02936	0.5404	-0.2201	0.3666	-0.5563	0.5248
306	3	4	4	-11.01	9.869	-0.9162	0.7266	2.061	-9.699	-11.58	15.72	-10.64	10.92	-8.909	7.611	-1.213	0.2207	0.2832	0.4097	-0.3229	-0.3392	0.2414	0.5809	-0.6699	0.4539	0.5495	0.6947	0.2788	-0.06323	0.06677	0.5092	-0.1957	0.3172	-0.5161	0.4906
306	3	4	4	-14.96	11.13	-0.8974	0.7405	-0.6066	-12.51	-15.11	16.85	-4.911	4.08	-5.468	3.644	-1.004	0.06145	0.2995	0.4235	-0.3572	-0.1584	0.2285	0.6135	-0.6533	0.4828	0.5494	0.7253	0.3567	-0.09221	0.1059	0.4793	-0.1695	0.2618	-0.4732	0.452
306	3	4	4	-18.21	11.78	-0.866	0.7525	-2.603	-15.91	-18.01	17.43	0.926	-3.46	-1.732	-0.7941	-0.777	-0.1227	0.3224	0.4317	-0.3651	0.01183	0.2152	0.6493	-0.6382	0.5086	0.5481	0.758	0.4295	-0.1415	0.1479	0.4476	-0.1381	0.1994	-0.4254	0.4067
306	3	4	4	-20.96	12.05	-0.8156	0.7583	-4.434	-19.12	-20.47	17.67	6.616	-11.14	2.238	-5.534	-0.5287	-0.3309	0.3527	0.4344	-0.3445	0.1698	0.2032	0.6872	-0.6228	0.5317	0.5473	0.7923	0.5002	-0.2087	0.1943	0.4116	-0.0984	0.1295	-0.37	0.3527
306	3	4	4	-23.47	12.23	-0.7422	0.7557	-6.419	-21.64	-22.73	17.84	11.99	-18.54	6.336	-10.39	-0.2593	-0.5608	0.3916	0.432	-0.2948	0.3138	0.1939	0.7265	-0.6054	0.5529	0.5491	0.8275	0.5717	-0.2893	0.2462	0.3702	-0.04862	0.05272	-0.3049	0.29
306	3	4	4	-25.94	12.64	-0.6448	0.7453	-8.697	-23.21	-24.99	18.26	16.89	-25.35	10.39	-15.13	0.02575	-0.8057	0.4392	0.4257	-0.217	0.4411	0.1888	0.7666	-0.5851	0.5731	0.5554	0.8632	0.6456	-0.3773	0.3033	0.3247	0.01114	-0.02849	-0.23	0.2213
306	3	4	4	-28.5	13.48	-0.5268	0.7305	-11.28	-23.72	-27.36	19.11	21.13	-31.35	14.15	-19.53	0.3144	-1.054	0.4948	0.4169	-0.113	0.5463	0.1894	0.8068	-0.5613	0.5926	0.568	0.8985	0.7213	-0.4651	0.3636	0.2785	0.07828	-0.1095	-0.1476	0.1518
306	3	4	4	-31.13	14.85	-0.3945	0.7171	-14.1	-23.16	-29.85	20.51	24.55	-36.35	17.35	-23.34	0.5885	-1.286	0.5565	0.4075	0.0142	0.6219	0.1971	0.8458	-0.5332	0.611	0.5885	0.9321	0.7962	-0.5443	0.4229	0.2375	0.1479	-0.1838	-0.063	0.08958
306	3	4	4	-33.74	16.73	-0.2565	0.7108	-17.06	-21.58	-32.34	22.41	26.94	-40.21	19.73	-26.36	0.8261	-1.483	0.6208	0.3998	0.1596	0.6597	0.2131	0.8817	-0.5004	0.6265	0.6177	0.9622	0.8657	-0.6067	0.4759	0.2087	0.2134	-0.244	0.01663	0.04415
306	3	4	4	-36.13	18.98	-0.1215	0.7165	-20.05	-19.02	-34.63	24.67	28.21	-42.86	21.1	-28.41	1.005	-1.62	0.6837	0.3958	0.3156	0.6523	0.2382	0.9121	-0.4623	0.6362	0.6559	0.9867	0.924	-0.6451	0.5166	0.1992	0.2676	-0.283	0.08309	0.02491
306	3	4	4	-38.04	21.35	0.002838	0.7363	-22.93	-15.56	-36.47	27.03	28.37	-44.27	21.41	-29.43	1.107	-1.679	0.7406	0.3975	0.4708	0.5964	0.273	0.9343	-0.419	0.6366	0.7026	1.003	0.9655	-0.6548	0.5402	0.2147	0.3042	-0.2954	0.129	0.03936
306	3	4	4	-39.18	23.52	0.1117	0.769	-25.6	-11.3	-37.54	29.14	27.56	-44.49	20.74	-29.4	1.122	-1.645	0.7873	0.4066	0.61	0.4949	0.3169	0.9454	-0.3709	0.6241	0.7562	1.01	0.9858	-0.6347	0.5437	0.2576	0.319	-0.2792	0.1492	0.09127
306	3	4	4	-39.26	25.12	0.2031	0.8101	-27.91	-6.366	-37.53	30.59	26	-43.59	19.29	-28.37	1.051	-1.516	0.8201	0.4239	0.7147	0.3583	0.3687	0.9433	-0.3196	0.5953	0.814	1.006	0.983	-0.5873	0.5272	0.3267	0.3107	-0.2362	0.1424	0.1796
306	3	4	4	-38.02	25.79	0.2775	0.8526	-29.68	-0.9991	-36.19	31.04	23.98	-41.68	17.33	-26.42	0.9043	-1.297	0.8367	0.4498	0.7651	0.2049	0.4256	0.9271	-0.2681	0.5488	0.8725	0.9897	0.9578	-0.519	0.4943	0.4164	0.2814	-0.1722	0.1111	0.2977
306	3	4	4	-35.37	25.36	0.3369	0.889	-30.59	4.388	-33.47	30.34	21.78	-38.86	15.14	-23.66	0.7042	-1.009	0.8365	0.4834	0.7432	0.0583	0.4838	0.8973	-0.2206	0.485	0.9275	0.9638	0.9142	-0.4397	0.4514	0.5175	0.2364	-0.0967	0.0623	0.4344
306	3	4	4	-31.42	23.87	0.3836	0.9126	-30.17	9.085	-29.54	28.59	19.6	-35.22	12.96	-20.2	0.479	-0.6797	0.821	0.5227	0.6369	-0.05617	0.5387	0.8563	-0.1821	0.4069	0.9743	0.9305	0.8582	-0.3611	0.407	0.6179	0.183	-0.0214	0.00573	0.5744
306	3	4	4	-26.53	21.6	0.4189	0.9192	-27.74	12.09	-24.79	26.17	17.62	-30.82	11	-16.18	0.2599	-0.3433	0.7938	0.5645	0.4438	-0.1168	0.5855	0.8082	-0.1581	0.3201	1.009	0.8937	0.7975	-0.2953	0.3701	0.7052	0.1295	0.04152	-0.04729	0.7012
306	3	4	4	-21.17	18.99	0.443	0.9079	-22.72	12.46	-19.77	23.53	15.94	-25.73	9.438	-11.74	0.07516	-0.03527	0.7597	0.6047	0.1735	-0.1097	0.62	0.7581	-0.153	0.2316	1.028	0.8577	0.7398	-0.2529	0.3488	0.7678	0.08371	0.0813	-0.0861	0.7991
306	3	4	4	-15.88	16.5	0.455	0.8808	-15.06	9.937	-15.03	21.17	14.63	-20.01	8.424	-7.135	-0.05396	0.2133	0.7244	0.6387	-0.1519	-0.03295	0.6394	0.711	-0.1693	0.1487	1.031	0.8267	0.6913	-0.2412	0.3484	0.7976	0.05113	0.09057	-0.1027	0.856
306	3	4	4	-11.16	14.52	0.454	0.8425	-5.501	5.28	-11.02	19.46	13.71	-13.8	8.086	-2.674	-0.1173	0.3809	0.6933	0.6625	-0.4998	0.1031	0.6432	0.6714	-0.2067	0.07802	1.018	0.8037	0.6561	-0.2627	0.3705	0.7916	0.03411	0.06667	-0.09356	0.8658
306	3	4	4	-7.33	13.32	0.4395	0.7988	4.777	-0.1753	-8.039	18.65	13.23	-7.32	8.5	1.229	-0.117	0.4593	0.6707	0.6731	-0.8312	0.2765	0.6331	0.642	-0.2621	0.02415	0.9931	0.7902	0.6347	-0.3148	0.4124	0.7522	0.03122	0.0124	-0.06036	0.8297
306	3	4	4	-4.527	13.06	0.4127	0.7558	14.67	-5.156	-6.16	18.85	13.21	-0.9825	9.593	4.165	-0.06622	0.4535	0.6591	0.6694	-1.107	0.4576	0.6133	0.624	-0.3294	-0.01086	0.9614	0.7863	0.6248	-0.3899	0.4679	0.6874	0.03755	-0.06436	-0.01	0.756
306	3	4	4	-2.664	13.74	0.3765	0.7183	23.45	-8.704	-5.246	20.02	13.71	4.616	11.03	5.925	0.01419	0.3802	0.6588	0.6525	-1.292	0.6142	0.5891	0.6164	-0.4011	-0.02764	0.929	0.7902	0.6211	-0.4766	0.5278	0.6094	0.04574	-0.1519	0.04685	0.6592
